sense1,sense2,lch,hso,jcn,leskvalue,linvalue,resvalue,vecvalue,wupvalue,merge
move#v#5,move#v#8,2.63905732961526,16,0.229072966336381,201,0.53511698069891,2.51247190515251,0.805086248189777,0.8,not-merged
move#v#5,move#v#15,1.94591014905531,3,0.0605597169382732,28,0,0,0.602543341274244,0.4,not-merged
move#v#5,move#v#16,1.25276296849537,0,0,13,0,0,0.469363187006816,0.222222222222222,not-merged
move#v#5,move#v#9,1.94591014905531,0,0.0738081289322847,18,0,0,0.713291416811179,0.4,not-merged
move#v#5,move#v#10,1.54044504094715,0,0.06411762357749,7,0,0,0.602216895047521,0.285714285714286,not-merged
move#v#5,move#v#11,1.7227665977411,0,0.0558692893014607,9,0,0,0.478945220766996,0.333333333333333,not-merged
move#v#7,move#v#13,1.7227665977411,0,0.051132196824539,37,0,0,0.654962588829106,0.333333333333333,merged
move#v#7,move#v#6,1.94591014905531,0,0.0533440905167282,5,0,0,0.767058457986278,0.4,not-merged
move#v#7,move#v#8,1.94591014905531,0,0.0851662505829914,55,0,0,0.801776896447084,0.4,not-merged
move#v#7,move#v#15,1.94591014905531,0,0.0530110207405808,36,0,0,0.668194209045811,0.4,not-merged
move#v#7,move#v#16,1.25276296849537,0,0,10,0,0,0.477563049519646,0.222222222222222,not-merged
move#v#7,move#v#9,1.94591014905531,0,0.0628930089761579,24,0,0,0.73226276295728,0.4,not-merged
move#v#7,move#v#10,1.54044504094715,0,0.0557174107828034,9,0,0,0.602494991621366,0.285714285714286,not-merged
move#v#7,move#v#11,1.7227665977411,0,0.0493819933966612,9,0,0,0.536722201483566,0.333333333333333,not-merged
move#v#13,move#v#6,1.94591014905531,0,0.0503909551288177,3,0,0,0.677339127319548,0.4,not-merged
move#v#13,move#v#8,1.94591014905531,0,0.0778794811162448,12,0,0,0.609277575954172,0.4,not-merged
move#v#13,move#v#15,1.94591014905531,0,0.0500936393771828,11,0,0,0.526225108558423,0.4,not-merged
move#v#13,move#v#16,1.25276296849537,0,0,5,0,0,0.475364216574027,0.222222222222222,not-merged
move#v#13,move#v#9,1.94591014905531,0,0.0588282678923071,5,0,0,0.570166667731103,0.4,not-merged
move#v#13,move#v#10,1.54044504094715,0,0.0525035710056218,2,0,0,0.503169038604995,0.285714285714286,not-merged
move#v#13,move#v#11,1.7227665977411,0,0.046840801913038,3,0,0,0.439819742887591,0.333333333333333,not-merged
move#v#6,move#v#8,2.23359222150709,0,0.0831295107768358,13,0,0,0.871180136140873,0.5,merged
move#v#6,move#v#15,2.23359222150709,0,0.0522147293924751,7,0,0,0.727444690515406,0.5,merged
move#v#6,move#v#16,1.38629436111989,0,0,5,0,0,0.518861915397479,0.25,merged
move#v#6,move#v#9,2.23359222150709,0,0.0617752967232698,6,0,0,0.829818096227139,0.5,not-merged
move#v#6,move#v#10,1.7227665977411,0,0.0548384113596829,1,0,0,0.721001062271427,0.333333333333333,not-merged
move#v#6,move#v#11,1.94591014905531,0,0.0486902839246359,1,0,0,0.60672467583223,0.4,not-merged
move#v#8,move#v#15,2.23359222150709,5,0.0823234615028295,71,0,0,0.797722908318009,0.5,merged
move#v#8,move#v#16,1.38629436111989,0,0,17,0,0,0.486211374968763,0.25,merged
move#v#8,move#v#9,2.23359222150709,0,0.10889424364805,57,0,0,0.904904508532253,0.5,not-merged
move#v#8,move#v#10,1.7227665977411,0,0.0890399424576592,13,0,0,0.729760533449069,0.333333333333333,not-merged
move#v#8,move#v#11,1.94591014905531,0,0.073890716678092,12,0,0,0.672027619433088,0.4,not-merged
move#v#15,move#v#16,1.38629436111989,0,0,14,0,0,0.471687599899952,0.25,merged
move#v#15,move#v#9,2.23359222150709,0,0.0613290614446481,30,0,0,0.80289795782905,0.5,not-merged
move#v#15,move#v#10,1.7227665977411,0,0.0544864812939245,5,0,0,0.567684521040769,0.333333333333333,not-merged
move#v#15,move#v#11,1.94591014905531,0,0.0484126427704803,7,0,0,0.675832029449989,0.4,not-merged
move#v#16,move#v#9,1.38629436111989,0,0,9,0,0,0.478450397590175,0.25,not-merged
move#v#16,move#v#10,1.13497993283898,0,0,2,0,0,0.514601183145432,0.2,not-merged
move#v#16,move#v#11,1.25276296849537,0,0,3,0,0,0.435390317915715,0.222222222222222,not-merged
move#v#9,move#v#10,1.7227665977411,0,0.0649806662695799,10,0,0,0.669683105356099,0.333333333333333,merged
move#v#9,move#v#11,2.63905732961526,16,0.229870370268087,76,0.754107361717484,6.67074996681379,0.77960004799117,0.8,merged
move#v#10,move#v#11,1.54044504094715,0,0.0506599196362232,4,0,0,0.512437026416073,0.285714285714286,merged
lose#v#3,lose#v#9,1.13497993283898,0,0.051239149236294,2,0,0,0.209862879476745,0.2,not-merged
lose#v#3,lose#v#1,1.7227665977411,0,0.0613893019020942,16,0,0,0.398755303174958,0.333333333333333,not-merged
lose#v#3,lose#v#4,1.38629436111989,0,0.0528302750099151,2,0,0,0.374297369553445,0.25,not-merged
lose#v#3,lose#v#5,1.7227665977411,0,0.0528302750099151,3,0,0,0.303299054285749,0.333333333333333,not-merged
lose#v#3,lose#v#6,1.7227665977411,0,0.0506599196362232,8,0,0,0.211263478963918,0.333333333333333,not-merged
lose#v#3,lose#v#2,1.7227665977411,0,0.0551570982237475,10,0,0,0.524061699610501,0.333333333333333,not-merged
lose#v#3,lose#v#7,1.7227665977411,0,0.049932210069763,13,0,0,0.334487065005165,0.333333333333333,not-merged
lose#v#3,lose#v#8,1.7227665977411,0,0.0489413547100076,7,0,0,0.290057330478019,0.333333333333333,not-merged
lose#v#3,lose#v#10,1.7227665977411,0,0.0555856000091927,9,0,0,0.290002748326563,0.333333333333333,not-merged
lose#v#3,lose#v#11,1.25276296849537,0,0,3,0,0,0.531044197054677,0.222222222222222,not-merged
lose#v#9,lose#v#1,1.38629436111989,0,0.0588836934858579,4,0,0,0.375672918870798,0.25,not-merged
lose#v#9,lose#v#4,1.13497993283898,0,0.0509640157577635,2,0,0,0.273293554152571,0.2,not-merged
lose#v#9,lose#v#5,1.38629436111989,0,0.0509640157577635,1,0,0,0.198562250578143,0.25,not-merged
lose#v#9,lose#v#6,1.38629436111989,0,0.0489413547100076,1,0,0,0.178891052022631,0.25,not-merged
lose#v#9,lose#v#2,1.38629436111989,0,0.0531259862033939,3,0,0,0.327869066205225,0.25,not-merged
lose#v#9,lose#v#7,1.38629436111989,0,0.0482618495689417,3,0,0,0.204727222793453,0.25,not-merged
lose#v#9,lose#v#8,1.38629436111989,0,0.0473355637760254,3,0,0,0.457649328254724,0.25,not-merged
lose#v#9,lose#v#10,1.38629436111989,0,0.0535233969451994,3,0,0,0.21225634919448,0.25,not-merged
lose#v#9,lose#v#11,1.94591014905531,4,0,2,0,8.00060301702873,0.346347030689277,0.727272727272727,not-merged
lose#v#1,lose#v#4,1.7227665977411,0,0.0609947871004121,4,0,0,0.454575989364186,0.333333333333333,merged
lose#v#1,lose#v#5,2.23359222150709,0,0.0609947871004121,4,0,0,0.419530307524371,0.5,merged
lose#v#1,lose#v#6,2.23359222150709,0,0.0581200244666228,4,0,0,0.392723892803496,0.5,merged
lose#v#1,lose#v#2,2.23359222150709,0,0.06411762357749,7,0,0,0.616530046814976,0.5,not-merged
lose#v#1,lose#v#7,2.23359222150709,0,0.0571642333915822,11,0,0,0.363373198704193,0.5,not-merged
lose#v#1,lose#v#8,2.23359222150709,0,0.0558692893014607,9,0,0,0.449084019609409,0.5,not-merged
lose#v#1,lose#v#10,2.23359222150709,0,0.064697390062988,16,0,0,0.384752585160759,0.5,not-merged
lose#v#1,lose#v#11,1.54044504094715,0,0,1,0,0,0.640421679775392,0.285714285714286,not-merged
lose#v#4,lose#v#5,1.7227665977411,0,0.0525378375839956,3,0,0,0.481711961188197,0.333333333333333,merged
lose#v#4,lose#v#6,1.7227665977411,0,0.0503909551288177,0,0,0,0.248865233104725,0.333333333333333,merged
lose#v#4,lose#v#2,1.7227665977411,0,0.0548384113596829,1,0,0,0.594370388643846,0.333333333333333,not-merged
lose#v#4,lose#v#7,1.7227665977411,0,0.0496708972708039,3,0,0,0.322807647990695,0.333333333333333,not-merged
lose#v#4,lose#v#8,1.7227665977411,0,0.0486902839246359,2,0,0,0.271586370252039,0.333333333333333,not-merged
lose#v#4,lose#v#10,1.7227665977411,0,0.0552619568403521,2,0,0,0.51226560373995,0.333333333333333,not-merged
lose#v#4,lose#v#11,1.25276296849537,0,0,1,0,0,0.694214077253621,0.222222222222222,not-merged
lose#v#5,lose#v#6,2.23359222150709,0,0.0503909551288177,4,0,0,0.2068030879944,0.5,merged
lose#v#5,lose#v#2,2.23359222150709,0,0.0548384113596829,3,0,0,0.383661197068688,0.5,not-merged
lose#v#5,lose#v#7,2.23359222150709,0,0.0496708972708039,3,0,0,0.268490011875817,0.5,not-merged
lose#v#5,lose#v#8,2.23359222150709,0,0.0486902839246359,2,0,0,0.25959826921877,0.5,not-merged
lose#v#5,lose#v#10,2.23359222150709,0,0.0552619568403521,4,0,0,0.267178461974551,0.5,not-merged
lose#v#5,lose#v#11,1.54044504094715,0,0,1,0,0,0.383304772455134,0.285714285714286,not-merged
lose#v#6,lose#v#2,2.23359222150709,0,0.0525035710056218,9,0,0,0.464807755941831,0.5,not-merged
lose#v#6,lose#v#7,2.23359222150709,0,0.0477476399311276,9,0,0,0.222381269277194,0.5,not-merged
lose#v#6,lose#v#8,2.23359222150709,0,0.046840801913038,9,0,0,0.203377640174522,0.5,not-merged
lose#v#6,lose#v#10,2.23359222150709,0,0.0528916902852848,8,0,0,0.228667152496723,0.5,not-merged
lose#v#6,lose#v#11,1.54044504094715,0,0,4,0,0,0.371067138759642,0.285714285714286,not-merged
lose#v#2,lose#v#7,2.23359222150709,0,0.0517223394064171,9,0,0,0.567356238952431,0.5,merged
lose#v#2,lose#v#8,2.23359222150709,0,0.0506599196362232,10,0,0,0.37310268624432,0.5,merged
lose#v#2,lose#v#10,2.23359222150709,0,0.0578130802910818,17,0,0,0.452437565564145,0.5,not-merged
lose#v#2,lose#v#11,1.54044504094715,0,0,2,0,0,0.867451514766052,0.285714285714286,not-merged
lose#v#7,lose#v#8,2.23359222150709,0,0.0462180023621483,14,0,0,0.370083900208513,0.5,merged
lose#v#7,lose#v#10,2.23359222150709,0,0.05209895308011,16,0,0,0.282289991956527,0.5,not-merged
lose#v#7,lose#v#11,1.54044504094715,0,0,3,0,0,0.465028183374879,0.285714285714286,not-merged
lose#v#8,lose#v#10,2.23359222150709,0,0.0510211662675717,13,0,0,0.28315235180725,0.5,not-merged
lose#v#8,lose#v#11,1.54044504094715,0,0,1,0,0,0.349721285064237,0.285714285714286,not-merged
lose#v#10,lose#v#11,1.54044504094715,0,0,0,0,0,0.466032860999533,0.285714285714286,merged
inconvenience#n#3,inconvenience#n#1,1.55814461804655,0,0,12,0,2.39217017809335,0.664976607254617,0.588235294117647,not-merged
inconvenience#n#3,inconvenience#n#2,2.02814824729229,3,0,44,0,4.13894384493621,0.666229977150923,0.75,not-merged
inconvenience#n#1,inconvenience#n#2,1.55814461804655,0,0.0522271872835177,11,0.199918481173016,2.39217017809335,0.623427661909118,0.588235294117647,merged
name#v#1,name#v#6,1.7227665977411,0,0.0709449385505555,2,0,0,0.243860634425063,0.333333333333333,merged
name#v#1,name#v#2,0.934309237376833,0,0.0802309275623165,23,0,0,0.536430250459239,0.166666666666667,not-merged
name#v#1,name#v#5,1.25276296849537,0,0.0670854207534965,8,0,0,0.487669383063066,0.222222222222222,not-merged
name#v#1,name#v#7,1.25276296849537,0,0.0859202305887203,24,0,0,0.558214067453468,0.222222222222222,not-merged
name#v#1,name#v#8,0.767255152713667,0,0.0762508436778899,13,0,0,0.490947539301043,0.142857142857143,not-merged
name#v#1,name#v#9,1.54044504094715,0,0.06896122095156,16,0,0,0.425792395207493,0.285714285714286,not-merged
name#v#1,name#v#3,1.54044504094715,0,0.0709449385505555,38,0,0,0.609521875157746,0.285714285714286,not-merged
name#v#1,name#v#4,1.13497993283898,0,0.0749163343296725,23,0,0,0.55172415146431,0.2,not-merged
name#v#6,name#v#2,1.13497993283898,0,0.0574630603810818,5,0,0,0.240390024584488,0.2,not-merged
name#v#6,name#v#5,1.54044504094715,0,0.0503909551288177,5,0,0,0.403556753272535,0.285714285714286,not-merged
name#v#6,name#v#7,1.54044504094715,0,0.0603239447471219,8,0,0,0.286083584227324,0.285714285714286,not-merged
name#v#6,name#v#8,0.934309237376833,0,0.0553922353661591,2,0,0,0.223756528618666,0.166666666666667,not-merged
name#v#6,name#v#9,1.94591014905531,0,0.0514420065850177,4,0,0,0.261336488695529,0.4,not-merged
name#v#6,name#v#3,1.94591014905531,0,0.0525378375839956,2,0,0,0.32355043725424,0.4,not-merged
name#v#6,name#v#4,1.38629436111989,0,0.0546845921994677,5,0,0,0.219649098171217,0.25,not-merged
name#v#2,name#v#5,0.847297860387204,0,0.0549045872178037,10,0,0,0.433833286645472,0.153846153846154,merged
name#v#2,name#v#7,0.847297860387204,0,0.0669086600311697,39,0,0,0.544205101770412,0.153846153846154,merged
name#v#2,name#v#8,2.23359222150709,6,1.53707210534522,36,0.960382338534497,7.88553368724394,0.69639244124374,0.888888888888889,merged
name#v#2,name#v#9,1.02961941718116,0,0.0561546971554883,12,0,0,0.418238121873317,0.181818181818182,merged
name#v#2,name#v#3,1.02961941718116,0,0.0574630603810818,14,0,0,0.641068418844163,0.181818181818182,not-merged
name#v#2,name#v#4,0.767255152713667,0,0.0600410568246516,14,0,0,0.361643428813919,0.142857142857143,not-merged
name#v#5,name#v#7,1.13497993283898,0,0.057510611355891,11,0,0,0.533872632850125,0.2,merged
name#v#5,name#v#8,0.693147180559945,0,0.0530110207405808,6,0,0,0.423243064844826,0.133333333333333,merged
name#v#5,name#v#9,1.38629436111989,0,0.0493819933966612,5,0,0,0.533266626714464,0.25,merged
name#v#5,name#v#3,1.38629436111989,0,0.0503909551288177,5,0,0,0.553353740498861,0.25,not-merged
name#v#5,name#v#4,1.02961941718116,0,0.0523625543987666,6,0,0,0.418167617468021,0.181818181818182,not-merged
name#v#7,name#v#8,0.693147180559945,0,0.06411762357749,10,0,0,0.402903844268535,0.133333333333333,merged
name#v#7,name#v#9,1.38629436111989,0,0.0588836934858579,24,0,0,0.540540085020243,0.25,merged
name#v#7,name#v#3,1.38629436111989,0,0.0603239447471219,14,0,0,0.723390470286029,0.25,not-merged
name#v#7,name#v#4,1.02961941718116,0,0.0631713901214722,15,0,0,0.4350800017117,0.181818181818182,not-merged
name#v#8,name#v#9,0.847297860387204,0,0.0541754748579001,8,0,0,0.321618392037268,0.153846153846154,merged
name#v#8,name#v#3,0.847297860387204,0,0.0553922353661591,15,0,0,0.439288498150983,0.153846153846154,not-merged
name#v#8,name#v#4,0.624154309072994,0,0.05778390398789,9,0,0,0.285818945286746,0.125,not-merged
name#v#9,name#v#3,1.7227665977411,0,0.0514420065850177,10,0,0,0.5313875190051,0.333333333333333,not-merged
name#v#9,name#v#4,1.25276296849537,0,0.0534983887906121,14,0,0,0.359094024053737,0.222222222222222,not-merged
name#v#3,name#v#4,1.25276296849537,0,0.0546845921994677,25,0,0,0.564418024938305,0.222222222222222,merged
rocket#n#2,rocket#n#3,0.80437281567017,0,0,17,0,1.43618938575883,0.635618914485605,0.333333333333333,not-merged
rocket#n#2,rocket#n#1,1.23969088692802,16,0.0724166693122915,275,0.346105424160014,3.65453502775843,0.638547002430128,0.583333333333333,not-merged
rocket#n#2,rocket#n#4,0.693147180559945,0,0,19,0,0,0.453108477347653,0.181818181818182,not-merged
rocket#n#2,rocket#n#5,0.693147180559945,0,0,20,0,0.909073864437029,0.664342018571282,0.25,not-merged
rocket#n#3,rocket#n#1,1.07263680226485,0,0,20,0,1.43618938575883,0.802536320214771,0.4,not-merged
rocket#n#3,rocket#n#4,0.929535958624176,0,0,8,0,0,0.423594868449652,0.222222222222222,not-merged
rocket#n#3,rocket#n#5,0.929535958624176,0,0,11,0,0.909073864437029,0.791916819617096,0.3,not-merged
rocket#n#1,rocket#n#4,0.929535958624176,0,0,16,0,0,0.440943754289207,0.222222222222222,merged
rocket#n#1,rocket#n#5,0.929535958624176,0,0,19,0,0.909073864437029,0.888050459911609,0.3,merged
rocket#n#4,rocket#n#5,0.929535958624176,0,0,15,0,0,0.623914650148272,0.222222222222222,merged
expose#v#4,expose#v#1,1.54044504094715,0,0.0528302750099151,21,0,0,0.638443926656103,0.285714285714286,not-merged
expose#v#4,expose#v#7,1.54044504094715,0,0.0462180023621483,8,0,0,0.435788318813729,0.285714285714286,not-merged
expose#v#4,expose#v#9,1.7227665977411,0,0,11,0,0,0.307608543461921,0.333333333333333,not-merged
expose#v#4,expose#v#2,1.25276296849537,0,0.05778390398789,19,0,0,0.710430014585275,0.222222222222222,not-merged
expose#v#4,expose#v#3,1.94591014905531,0,0.0581600280370857,24,0,0,0.654980236211469,0.4,not-merged
expose#v#4,expose#v#5,1.7227665977411,0,0.051132196824539,6,0,0,0.442027732877763,0.333333333333333,not-merged
expose#v#4,expose#v#6,1.7227665977411,0,0.0486902839246359,6,0,0,0.553087437272637,0.333333333333333,not-merged
expose#v#4,expose#v#8,1.25276296849537,0,0.0462180023621483,13,0,0,0.426647152098685,0.222222222222222,not-merged
expose#v#1,expose#v#7,2.23359222150709,5,0.207712358617352,155,0.76765056306616,7.95297496803947,0.615577854369901,0.8,merged
expose#v#1,expose#v#9,1.25276296849537,0,0,11,0,0,0.378237777767347,0.222222222222222,merged
expose#v#1,expose#v#2,0.934309237376833,0,0.0610144259951874,39,0,0,0.831019316761357,0.166666666666667,not-merged
expose#v#1,expose#v#3,1.38629436111989,0,0.0614339342139402,39,0,0,0.757038663823472,0.25,not-merged
expose#v#1,expose#v#5,1.25276296849537,0,0.0536455981381099,27,0,0,0.462111130529645,0.222222222222222,not-merged
expose#v#1,expose#v#6,1.94591014905531,4,0.113940951243082,30,0.552715549574124,5.42260594417471,0.727524541251543,0.666666666666667,not-merged
expose#v#1,expose#v#8,0.934309237376833,0,0.0482618495689417,19,0,0,0.614194414424461,0.166666666666667,not-merged
expose#v#7,expose#v#9,1.25276296849537,0,0,2,0,0,0.238102086022183,0.222222222222222,merged
expose#v#7,expose#v#2,0.934309237376833,0,0.0523625543987666,23,0,0,0.563837123459784,0.166666666666667,not-merged
expose#v#7,expose#v#3,1.38629436111989,0,0.0526712239928072,26,0,0,0.599231471077519,0.25,not-merged
expose#v#7,expose#v#5,1.25276296849537,0,0.046840801913038,11,0,0,0.334425349780395,0.222222222222222,not-merged
expose#v#7,expose#v#6,1.94591014905531,4,0.0870736851335163,17,0.485684693085759,5.42260594417471,0.615115991342319,0.666666666666667,not-merged
expose#v#7,expose#v#8,0.934309237376833,0,0.042683329933691,11,0,0,0.540033624031409,0.166666666666667,not-merged
expose#v#9,expose#v#2,1.02961941718116,0,0,16,0,0,0.442648795341463,0.181818181818182,not-merged
expose#v#9,expose#v#3,1.54044504094715,0,0,10,0,0,0.454642779798816,0.285714285714286,not-merged
expose#v#9,expose#v#5,1.38629436111989,0,0,6,0,0,0.549794507578121,0.25,not-merged
expose#v#9,expose#v#6,1.38629436111989,0,0,4,0,0,0.28675366760522,0.25,not-merged
expose#v#9,expose#v#8,1.02961941718116,0,0,8,0,0,0.218638905878171,0.181818181818182,not-merged
expose#v#2,expose#v#3,1.13497993283898,0,0.0682362572041823,35,0,0,0.794930825361202,0.2,merged
expose#v#2,expose#v#5,1.02961941718116,0,0.0587607063168538,20,0,0,0.55243224184553,0.181818181818182,merged
expose#v#2,expose#v#6,1.02961941718116,0,0.055558628137481,12,0,0,0.702842121830573,0.181818181818182,merged
expose#v#2,expose#v#8,1.13497993283898,0,0.0746953766784444,16,0.298985335810249,2.8549536901249,0.557722828632651,0.428571428571429,merged
expose#v#3,expose#v#5,1.94591014905531,4,0.183458931346832,21,0.677586168639657,5.7277230784486,0.566971045474434,0.571428571428571,merged
expose#v#3,expose#v#6,1.54044504094715,0,0.0559062535512554,14,0,0,0.81623406211381,0.285714285714286,merged
expose#v#3,expose#v#8,1.13497993283898,0,0.0526712239928072,18,0,0,0.59587963707702,0.2,merged
expose#v#5,expose#v#6,1.38629436111989,0,0.0493819933966612,6,0,0,0.418134891273587,0.25,merged
expose#v#5,expose#v#8,1.02961941718116,0,0.046840801913038,6,0,0,0.29609949569748,0.181818181818182,merged
expose#v#6,expose#v#8,1.02961941718116,0,0.0447833290935985,7,0,0,0.616405609347064,0.181818181818182,merged
last#v#1,last#v#2,1.7227665977411,0,0.0621574992343525,15,0,0,0.678619394820731,0.333333333333333,not-merged
approach#v#5,approach#v#3,1.38629436111989,0,0.058465886003421,9,0,0,0.437091737583604,0.25,not-merged
approach#v#5,approach#v#1,1.94591014905531,4,0.178795941731395,4,0.664564394496975,5.5403889798311,0.447054258575258,0.666666666666667,not-merged
approach#v#5,approach#v#2,1.02961941718116,0,0.0524338719532194,5,0,0,0.565397486857744,0.181818181818182,not-merged
approach#v#5,approach#v#4,1.94591014905531,4,0.116145332610051,3,0.562742254234688,5.5403889798311,0.32374959480292,0.666666666666667,not-merged
approach#v#3,approach#v#1,1.54044504094715,0,0.0717725359546825,5,0,0,0.593130383068224,0.285714285714286,not-merged
approach#v#3,approach#v#2,1.25276296849537,0,0.0612339823746511,5,0,0,0.561157400370818,0.222222222222222,not-merged
approach#v#3,approach#v#4,1.54044504094715,0,0.0589976052287848,5,0,0,0.544347200884409,0.285714285714286,not-merged
approach#v#1,approach#v#2,1.13497993283898,0,0.0628908818468802,15,0,0,0.612992729600622,0.2,merged
approach#v#1,approach#v#4,2.23359222150709,5,0.18386349848075,154,0.670765699722295,5.5403889798311,0.688911606858101,0.75,merged
approach#v#2,approach#v#4,1.13497993283898,0,0.0528611335362923,12,0,0,0.461411001685844,0.2,merged
try#v#1,try#v#8,1.25276296849537,0,0,28,0,0,0.827063455114073,0.222222222222222,not-merged
try#v#1,try#v#2,1.54044504094715,16,0.0774118006584507,198,0,0,0.922630850481031,0.285714285714286,not-merged
try#v#1,try#v#4,1.7227665977411,0,0.0687633410881218,14,0,0,0.711044613785799,0.333333333333333,not-merged
try#v#1,try#v#9,1.38629436111989,0,0.0584536147429259,13,0,0,0.5421101737997,0.25,not-merged
try#v#1,try#v#3,1.7227665977411,0,0.0636080218767466,36,0,0,0.55102172161392,0.333333333333333,not-merged
try#v#1,try#v#5,1.38629436111989,0,0.0683869391011206,26,0,0,0.811492098339181,0.25,not-merged
try#v#1,try#v#6,1.25276296849537,0,0,15,0,0,0.754972592658025,0.222222222222222,not-merged
try#v#1,try#v#7,1.25276296849537,0,0.0636080218767466,12,0,0,0.659537849728249,0.222222222222222,not-merged
try#v#8,try#v#2,1.13497993283898,0,0,13,0,0,0.862387385971016,0.2,not-merged
try#v#8,try#v#4,1.25276296849537,0,0,10,0,0,0.691686445687583,0.222222222222222,not-merged
try#v#8,try#v#9,1.25276296849537,0,0,17,0,3.10458504305083,0.593817434094171,0.363636363636364,not-merged
try#v#8,try#v#3,1.25276296849537,0,0,20,0,0,0.549356008122022,0.222222222222222,not-merged
try#v#8,try#v#5,1.02961941718116,0,0,14,0,0,0.851425896881162,0.181818181818182,not-merged
try#v#8,try#v#6,0.934309237376833,0,0,8,0,0,0.66491276800617,0.166666666666667,not-merged
try#v#8,try#v#7,0.934309237376833,0,0,5,0,0,0.664508034791501,0.166666666666667,not-merged
try#v#2,try#v#4,1.54044504094715,0,0.0599745249761538,10,0,0,0.70715070713334,0.285714285714286,merged
try#v#2,try#v#9,1.25276296849537,0,0.0519785763996078,9,0,0,0.56569521025335,0.222222222222222,merged
try#v#2,try#v#3,1.54044504094715,0,0.0560148742119974,22,0,0,0.55781920668862,0.285714285714286,not-merged
try#v#2,try#v#5,1.25276296849537,0,0.0596879913786012,15,0,0,0.855019513338013,0.222222222222222,not-merged
try#v#2,try#v#6,1.13497993283898,0,0,8,0,0,0.752375853395568,0.2,not-merged
try#v#2,try#v#7,1.13497993283898,0,0.0560148742119974,16,0,0,0.661510411785478,0.2,not-merged
try#v#4,try#v#9,1.38629436111989,0,0.0479308243707073,5,0,0,0.495922682662971,0.25,merged
try#v#4,try#v#3,1.7227665977411,0,0.0513423286269129,11,0,0,0.42172658562931,0.333333333333333,not-merged
try#v#4,try#v#5,1.38629436111989,0,0.0544114219196845,7,0,0,0.608103777197533,0.25,not-merged
try#v#4,try#v#6,1.25276296849537,0,0,5,0,0,0.619239361422839,0.222222222222222,not-merged
try#v#4,try#v#7,1.25276296849537,0,0.0513423286269129,4,0,0,0.638848367310603,0.222222222222222,not-merged
try#v#9,try#v#3,1.38629436111989,0,0.0453678190811988,15,0,0,0.406982047201176,0.25,not-merged
try#v#9,try#v#5,1.13497993283898,0,0.0477476399311276,5,0,0,0.538859059925197,0.2,not-merged
try#v#9,try#v#6,1.02961941718116,0,0,3,0,0,0.484641653328007,0.181818181818182,not-merged
try#v#9,try#v#7,1.02961941718116,0,0.0453678190811988,2,0,0,0.440612878234802,0.181818181818182,not-merged
try#v#3,try#v#5,1.38629436111989,0,0.051132196824539,29,0,0,0.612682473755452,0.25,merged
try#v#3,try#v#6,1.25276296849537,0,0,8,0,0,0.478823454268893,0.222222222222222,not-merged
try#v#3,try#v#7,1.25276296849537,0,0.0484126427704803,7,0,0,0.451728321218597,0.222222222222222,not-merged
try#v#5,try#v#6,1.02961941718116,0,0,8,0,0,0.669265551627428,0.181818181818182,not-merged
try#v#5,try#v#7,1.02961941718116,0,0.051132196824539,1,0,0,0.648803019634446,0.181818181818182,not-merged
try#v#6,try#v#7,1.7227665977411,3,0,2,0,8.62313263037472,0.708198898466649,0.666666666666667,merged
bounce#n#1,bounce#n#2,0.929535958624176,0,0.048031576704153,14,0.0472440369723238,0.51618869190567,0.163640502206692,0.363636363636364,not-merged
bounce#n#1,bounce#n#3,1.15267950993839,0,0.0442254857434897,5,0.0436638153671078,0.51618869190567,0.114423333168882,0.421052631578947,not-merged
bounce#n#2,bounce#n#3,1.15267950993839,0,0.0542434272075659,7,0.156351774319304,1.70830062448497,0.342652635468473,0.521739130434783,merged
limit#n#,limit#n#2,,,,,,,,,not-merged
limit#n#,limit#n#3,,,,,,,,,not-merged
limit#n#,limit#n#1,,,,,,,,,not-merged
limit#n#,limit#n#4,,,,,,,,,not-merged
limit#n#,limit#n#6,,,,,,,,,not-merged
limit#n#2,limit#n#3,0.998528830111127,0,0.0447988166439098,7,0,0,0.182214869304277,0.235294117647059,merged
limit#n#2,limit#n#1,1.33500106673234,0,0.0510119707513812,15,0.0500289025495525,0.51618869190567,0.213209429047964,0.470588235294118,not-merged
limit#n#2,limit#n#4,1.07263680226485,0,0.0484598978377997,14,0,0,0.428090400399458,0.25,not-merged
limit#n#2,limit#n#6,1.84582669049833,2,0.0665532488386261,9,0.265818043359875,2.72007884966178,0.362766525272029,0.666666666666667,not-merged
limit#n#3,limit#n#1,0.929535958624176,0,0.0496899505785885,55,0,0,0.341333370976963,0.222222222222222,not-merged
limit#n#3,limit#n#4,2.2512917986065,4,0.128435687665568,33,0.613114146996468,6.16939783454585,0.372772521875265,0.823529411764706,not-merged
limit#n#3,limit#n#6,1.07263680226485,0,0.050113018448467,28,0,0,0.332286676093575,0.25,not-merged
limit#n#1,limit#n#4,0.998528830111127,0,0.0542346564605057,29,0,0,0.448834272617594,0.235294117647059,merged
limit#n#1,limit#n#6,1.44036158239017,0,0.0580177036490491,57,0.0565113518472319,0.51618869190567,0.495858056747407,0.5,merged
limit#n#4,limit#n#6,1.15267950993839,0,0.0547390447847693,17,0,0,0.845845470678974,0.266666666666667,merged
page#n#1,page#n#2,0.998528830111127,0,0,18,0,0.909073864437029,0.225410055838042,0.315789473684211,not-merged
