sense1,sense2,lch,hso,jcn,leskvalue,linvalue,resvalue,vecvalue,wupvalue,merge
see#v#22,see#v#18,0.8472978604,0,0,6,0,0,0.4349918023,0.1538461538,not-merged
see#v#22,see#v#23,1.134979933,0,0,4,0,0,0.3535884768,0.2,not-merged
see#v#17,see#v#18,0.8472978604,0,0.04268332993,6,0,0,0.6470655859,0.1538461538,not-merged
see#v#17,see#v#23,1.134979933,0,0,5,0,0,0.5628580481,0.2,not-merged
see#v#18,see#v#23,0.6931471806,0,0,2,0,0,0.497067696,0.1333333333,not-merged
importance#n#02,importance#n#01,1.440361582,0,0.08107163305,33,0.2794736452,2.392170178,0.6222298912,0.5555555556,merged
feeling#n#06,feeling#n#04,1.84582669,2,0,26,0,5.827925588,0.262739929,0.7619047619,not-merged
feeling#n#06,feeling#n#01,1.335001067,0,0,27,0,0.5161886919,0.4265615208,0.4705882353,not-merged
feeling#n#04,feeling#n#01,1.239690887,0,0.06855945491,35,0.06610067572,0.5161886919,0.6149327235,0.4444444444,not-merged
mouth#n#02,mouth#n#01,2.251291799,16,0.5410846076,607,0.8996121518,8.280927691,0.6252982375,0.8571428571,merged
mouth#n#02,mouth#n#04,1.239690887,0,0.0504777128,39,0.08406114809,0.9090738644,0.3314947441,0.375,not-merged
mouth#n#02,mouth#n#03,1.072636802,0,0.0504777128,39,0.08406114809,0.9090738644,0.4349642182,0.3333333333,not-merged
mouth#n#02,mouth#n#08,1.072636802,0,0,49,0,0.9090738644,0.5930635515,0.3333333333,not-merged
mouth#n#02,mouth#n#05,0.9985288301,0,0.04877127964,12,0.08145086674,0.9090738644,0.4554904539,0.3157894737,not-merged
mouth#n#01,mouth#n#04,1.15267951,0,0.05374393564,26,0.08901624432,0.9090738644,0.4116798497,0.3529411765,not-merged
mouth#n#01,mouth#n#03,0.9985288301,0,0.05374393564,26,0.08901624432,0.9090738644,0.467994397,0.3157894737,not-merged
mouth#n#01,mouth#n#08,0.9985288301,0,0,47,0,0.9090738644,0.6553471307,0.3157894737,not-merged
mouth#n#01,mouth#n#05,0.9295359586,0,0.05181374626,14,0.08609450807,0.9090738644,0.5292479462,0.3,not-merged
mouth#n#04,mouth#n#03,1.691676011,0,0.04814313086,38,0.1214856295,1.436189386,0.3502154293,0.5714285714,merged
mouth#n#04,mouth#n#08,1.691676011,0,0,16,0,1.436189386,0.5144092699,0.5714285714,merged
mouth#n#04,mouth#n#05,1.335001067,0,0.04658846108,6,0.1180255607,1.436189386,0.2547343534,0.4705882353,not-merged
mouth#n#03,mouth#n#08,1.440361582,0,0,31,0,1.436189386,0.6622557176,0.5,merged
mouth#n#03,mouth#n#05,1.15267951,0,0.04658846108,9,0.1180255607,1.436189386,0.327029821,0.4210526316,not-merged
mouth#n#08,mouth#n#05,1.15267951,0,0,8,0,1.436189386,0.4487713038,0.4210526316,not-merged
shade#n#05,shade#n#01,1.440361582,0,0,14,0,3.109291527,0.4224191788,0.6,merged
shade#n#05,shade#n#02,1.335001067,0,0,19,0,2.392170178,0.4298611719,0.5263157895,not-merged
shade#n#05,shade#n#03,0.8649974375,0,0,13,0,0,0.2493878186,0.2105263158,not-merged
shade#n#05,shade#n#08,0.8649974375,0,0,10,0,0,0.1555708379,0.2105263158,not-merged
shade#n#01,shade#n#02,1.335001067,0,0.0670772242,8,0.2429520372,2.392170178,0.6088867516,0.5263157895,not-merged
shade#n#01,shade#n#03,0.8649974375,0,0.04837143169,9,0,0,0.5197837809,0.2105263158,not-merged
shade#n#01,shade#n#08,0.8649974375,0,0,4,0,0,0.2065668144,0.2105263158,not-merged
shade#n#02,shade#n#03,0.9295359586,0,0.04576237112,38,0,0,0.5908651037,0.2222222222,not-merged
shade#n#02,shade#n#08,0.9295359586,0,0,32,0,0,0.2531412527,0.2222222222,not-merged
shade#n#03,shade#n#08,1.691676011,0,0,21,0,2.475967349,0.2301358051,0.6666666667,not-merged
visit#n#02,visit#n#01,1.072636802,0,0.05131670585,35,0.05031272841,0.5161886919,0.4946294915,0.4,merged
have_a_bun_in_the_oven#v#01,bear#v#05,1.722766598,3,0.07959249042,3,0.3568970815,3.486265246,0.8508047479,0.5,not-merged
turn_down#v#04,turn_down#v#05,1.252762968,0,0,4,0,0,0.3626519877,0.2222222222,not-merged
basin#n#01,basin#n#03,1.335001067,0,0,43,0,1.436189386,0.4649839603,0.4705882353,not-merged
basin#n#01,basin#n#02,0.9295359586,0,0,23,0,0,0.289892749,0.2222222222,not-merged
basin#n#03,basin#n#02,1.15267951,0,0,20,0,0,0.2293059092,0.2666666667,not-merged
carry#v#17,carry#v#32,1.386294361,0,0,4,0,3.053401164,0.3172955484,0.4,merged
carry#v#17,carry#v#02,1.252762968,0,0.0505286203,5,0,0,0.4004046187,0.2222222222,not-merged
carry#v#17,carry#v#21,1.252762968,0,0,9,0,0,0.3507313519,0.2222222222,not-merged
carry#v#17,carry#v#04,1.029619417,0,0.0519785764,6,0,0,0.4139404705,0.1818181818,not-merged
carry#v#17,carry#v#20,1.134979933,0,0,6,0,0,0.5726902702,0.2,not-merged
carry#v#17,carry#v#05,1.252762968,0,0.04621800236,6,0,0,0.4383502297,0.2222222222,not-merged
carry#v#17,carry#v#24,0.8472978604,0,0,4,0,0,0.3236978104,0.1538461538,not-merged
carry#v#17,carry#v#09,1.134979933,0,0.04478332909,5,0,0,0.3534933767,0.2,not-merged
carry#v#17,carry#v#08,1.134979933,0,0.04536781908,5,0,0,0.3497612915,0.2,not-merged
carry#v#17,carry#v#18,1.252762968,0,0,6,0,0,0.3561712573,0.2222222222,not-merged
carry#v#17,carry#v#10,1.134979933,0,0.04398465237,4,0,0,0.4260295892,0.2,not-merged
carry#v#17,carry#v#26,1.134979933,0,0,4,0,0,0.3294011862,0.2,not-merged
carry#v#17,carry#v#23,1.029619417,0,0.04894135471,2,0,0,0.3917649948,0.1818181818,not-merged
carry#v#17,carry#v#11,1.252762968,0,0.04398465237,4,0,0,0.4585266331,0.2222222222,not-merged
carry#v#17,carry#v#37,1.134979933,0,0,3,0,0,0.4190469024,0.2,not-merged
carry#v#17,carry#v#27,1.029619417,0,0,5,0,0,0.3020851443,0.1818181818,not-merged
carry#v#17,carry#v#38,1.252762968,0,0,5,0,0,0.4598466211,0.2222222222,not-merged
carry#v#17,carry#v#12,0.8472978604,0,0.04398465237,7,0,0,0.4888409951,0.1538461538,not-merged
carry#v#17,carry#v#15,0.6931471806,0,0.04478332909,5,0,0,0.4274434348,0.1333333333,not-merged
carry#v#17,carry#v#35,1.252762968,0,0,2,0,0,0.3699763463,0.2222222222,not-merged
carry#v#17,carry#v#19,1.252762968,0,0,3,0,0,0.4162696217,0.2222222222,not-merged
carry#v#17,carry#v#36,1.252762968,0,0,7,0,0,0.3237506724,0.2222222222,not-merged
carry#v#17,carry#v#29,1.386294361,0,0,5,0,3.053401164,0.3290378418,0.4,not-merged
carry#v#17,carry#v#34,0.9343092374,0,0,4,0,0,0.4383451705,0.1666666667,not-merged
carry#v#17,carry#v#31,1.134979933,0,0,2,0,0,0.5344548132,0.2,not-merged
carry#v#17,carry#v#25,1.134979933,0,0,2,0,0,0.3597916309,0.2,not-merged
carry#v#17,carry#v#30,1.134979933,0,0,5,0,0,0.4518153981,0.2,not-merged
carry#v#17,carry#v#33,1.134979933,0,0.04478332909,1,0,0,0.4345952859,0.2,not-merged
carry#v#17,carry#v#39,1.252762968,0,0,2,0,0,0.3160686216,0.2222222222,not-merged
carry#v#32,carry#v#02,1.540445041,0,0,3,0,0,0.3999253374,0.2857142857,not-merged
carry#v#32,carry#v#21,1.540445041,0,0,9,0,0,0.3992767035,0.2857142857,not-merged
carry#v#32,carry#v#04,1.252762968,0,0,4,0,0,0.3906317945,0.2222222222,not-merged
carry#v#32,carry#v#20,1.386294361,0,0,4,0,0,0.3397295005,0.25,not-merged
carry#v#32,carry#v#05,1.540445041,0,0,8,0,0,0.4819605102,0.2857142857,not-merged
carry#v#32,carry#v#24,1.029619417,0,0,5,0,0,0.3677263622,0.1818181818,not-merged
carry#v#32,carry#v#09,1.386294361,0,0,5,0,0,0.361067529,0.25,not-merged
carry#v#32,carry#v#08,1.386294361,0,0,11,0,0,0.358001522,0.25,not-merged
carry#v#32,carry#v#18,1.540445041,0,0,4,0,0,0.3754199707,0.2857142857,not-merged
carry#v#32,carry#v#10,1.386294361,0,0,4,0,0,0.4531414785,0.25,not-merged
carry#v#32,carry#v#26,1.386294361,0,0,4,0,0,0.3633604436,0.25,not-merged
carry#v#32,carry#v#23,1.252762968,0,0,4,0,0,0.4381698351,0.2222222222,not-merged
carry#v#32,carry#v#11,1.540445041,0,0,2,0,0,0.4813439616,0.2857142857,not-merged
carry#v#32,carry#v#37,1.386294361,0,0,4,0,0,0.3797127348,0.25,not-merged
carry#v#32,carry#v#27,1.252762968,0,0,3,0,0,0.4434250045,0.2222222222,not-merged
carry#v#32,carry#v#38,1.540445041,0,0,3,0,0,0.4823455014,0.2857142857,not-merged
carry#v#32,carry#v#12,1.029619417,0,0,1,0,0,0.4536523275,0.1818181818,not-merged
carry#v#32,carry#v#15,0.8472978604,0,0,9,0,0,0.3490739597,0.1538461538,not-merged
carry#v#32,carry#v#35,1.540445041,0,0,0,0,0,0.3767321115,0.2857142857,not-merged
carry#v#32,carry#v#19,1.540445041,0,0,0,0,0,0.4416560441,0.2857142857,not-merged
carry#v#32,carry#v#36,1.540445041,0,0,9,0,0,0.4047100694,0.2857142857,not-merged
carry#v#32,carry#v#29,1.722766598,3,0,9,0,3.053401164,0.3891039456,0.5,not-merged
carry#v#32,carry#v#34,1.134979933,0,0,10,0,0,0.4456585071,0.2,not-merged
carry#v#32,carry#v#31,1.386294361,0,0,1,0,0,0.3386965128,0.25,not-merged
carry#v#32,carry#v#25,1.386294361,0,0,5,0,0,0.3487679552,0.25,not-merged
carry#v#32,carry#v#30,1.386294361,0,0,8,0,0,0.4708825292,0.25,not-merged
carry#v#32,carry#v#33,1.386294361,0,0,1,0,0,0.4039034139,0.25,not-merged
carry#v#32,carry#v#39,1.540445041,0,0,4,0,0,0.3224963627,0.2857142857,not-merged
carry#v#02,carry#v#21,1.722766598,0,0,11,0,0,0.7259821261,0.3333333333,merged
carry#v#02,carry#v#04,1.386294361,0,0.0640980063,12,0,0,0.5135562431,0.25,not-merged
carry#v#02,carry#v#20,1.540445041,0,0,4,0,0,0.5646862072,0.2857142857,not-merged
carry#v#02,carry#v#05,1.722766598,0,0.05555862814,6,0,0,0.7260572805,0.3333333333,not-merged
carry#v#02,carry#v#24,1.134979933,0,0,8,0,0,0.4282010267,0.2,not-merged
carry#v#02,carry#v#09,1.540445041,0,0.05349838879,6,0,0,0.4846088513,0.2857142857,not-merged
carry#v#02,carry#v#08,1.540445041,0,0.05433462736,8,0,0,0.4396030991,0.2857142857,not-merged
carry#v#02,carry#v#18,2.233592222,5,0,38,0,5.262126129,0.7332727485,0.6666666667,not-merged
carry#v#02,carry#v#10,1.540445041,0,0.0523625544,14,0,0,0.798948146,0.2857142857,not-merged
carry#v#02,carry#v#26,1.945910149,4,0,11,0,5.262126129,0.7331232885,0.5714285714,not-merged
carry#v#02,carry#v#23,1.386294361,0,0.05954141771,6,0,0,0.7805779498,0.25,not-merged
carry#v#02,carry#v#11,1.722766598,0,0.0523625544,4,0,0,0.6868093152,0.3333333333,not-merged
carry#v#02,carry#v#37,1.540445041,0,0,3,0,0,0.4246667241,0.2857142857,not-merged
carry#v#02,carry#v#27,1.386294361,0,0,6,0,0,0.5189001456,0.25,not-merged
carry#v#02,carry#v#38,1.722766598,0,0,4,0,0,0.6825577174,0.3333333333,not-merged
carry#v#02,carry#v#12,1.134979933,0,0.0523625544,8,0,0,0.6720581479,0.2,not-merged
carry#v#02,carry#v#15,0.9343092374,0,0.05349838879,5,0,0,0.4755056018,0.1666666667,not-merged
carry#v#02,carry#v#35,2.233592222,5,0,22,0,5.262126129,0.8121085573,0.6666666667,not-merged
carry#v#02,carry#v#19,1.722766598,0,0,7,0,0,0.7676000034,0.3333333333,not-merged
carry#v#02,carry#v#36,1.722766598,0,0,4,0,0,0.5593873294,0.3333333333,not-merged
carry#v#02,carry#v#29,1.540445041,0,0,6,0,0,0.3947549506,0.2857142857,not-merged
carry#v#02,carry#v#34,1.252762968,0,0,5,0,0,0.6635425932,0.2222222222,not-merged
carry#v#02,carry#v#31,1.540445041,0,0,5,0,0,0.5939422284,0.2857142857,not-merged
carry#v#02,carry#v#25,1.540445041,0,0,5,0,0,0.5563639787,0.2857142857,not-merged
carry#v#02,carry#v#30,1.540445041,0,0,6,0,0,0.6959341971,0.2857142857,not-merged
carry#v#02,carry#v#33,1.540445041,0,0.05349838879,3,0,0,0.5166944925,0.2857142857,not-merged
carry#v#02,carry#v#39,1.722766598,0,0,4,0,0,0.4042358565,0.3333333333,not-merged
carry#v#21,carry#v#04,1.386294361,0,0,16,0,0,0.5042264274,0.25,not-merged
carry#v#21,carry#v#20,1.945910149,4,0,3,0,3.869934366,0.5079646829,0.5714285714,not-merged
carry#v#21,carry#v#05,1.722766598,0,0,13,0,0,0.7120320254,0.3333333333,not-merged
carry#v#21,carry#v#24,1.134979933,0,0,13,0,0,0.4614777955,0.2,not-merged
carry#v#21,carry#v#09,1.540445041,0,0,6,0,0,0.4720118383,0.2857142857,not-merged
carry#v#21,carry#v#08,1.540445041,0,0,9,0,0,0.4832719086,0.2857142857,not-merged
carry#v#21,carry#v#18,1.722766598,0,0,19,0,0,0.6903737043,0.3333333333,not-merged
carry#v#21,carry#v#10,1.540445041,0,0,14,0,0,0.7728058033,0.2857142857,not-merged
carry#v#21,carry#v#26,1.540445041,0,0,11,0,0,0.6804226934,0.2857142857,not-merged
carry#v#21,carry#v#23,1.386294361,0,0,10,0,0,0.7350293264,0.25,not-merged
carry#v#21,carry#v#11,1.722766598,0,0,11,0,0,0.6796369801,0.3333333333,not-merged
carry#v#21,carry#v#37,1.540445041,0,0,6,0,0,0.3827552047,0.2857142857,not-merged
carry#v#21,carry#v#27,1.386294361,0,0,7,0,0,0.3424813702,0.25,not-merged
carry#v#21,carry#v#38,1.722766598,0,0,11,0,0,0.6764360035,0.3333333333,not-merged
carry#v#21,carry#v#12,1.134979933,0,0,5,0,0,0.6276514824,0.2,not-merged
carry#v#21,carry#v#15,0.9343092374,0,0,7,0,0,0.4397087238,0.1666666667,not-merged
carry#v#21,carry#v#35,1.722766598,0,0,8,0,0,0.7419585683,0.3333333333,not-merged
carry#v#21,carry#v#19,1.722766598,0,0,8,0,0,0.7518165089,0.3333333333,not-merged
carry#v#21,carry#v#36,1.722766598,0,0,10,0,0,0.4651860445,0.3333333333,not-merged
carry#v#21,carry#v#29,1.540445041,0,0,12,0,0,0.3711853869,0.2857142857,not-merged
carry#v#21,carry#v#34,1.252762968,0,0,9,0,0,0.6838231913,0.2222222222,not-merged
carry#v#21,carry#v#31,1.540445041,0,0,5,0,0,0.5373902442,0.2857142857,not-merged
carry#v#21,carry#v#25,1.540445041,0,0,10,0,0,0.3772891483,0.2857142857,not-merged
carry#v#21,carry#v#30,1.540445041,0,0,10,0,0,0.6913757465,0.2857142857,not-merged
carry#v#21,carry#v#33,1.540445041,0,0,3,0,0,0.4849492113,0.2857142857,not-merged
carry#v#21,carry#v#39,1.722766598,0,0,12,0,0,0.3631483234,0.3333333333,not-merged
carry#v#04,carry#v#20,1.252762968,0,0,3,0,0,0.4347288885,0.2222222222,not-merged
carry#v#04,carry#v#05,1.386294361,0,0.05731665448,11,0,0,0.6124659904,0.25,not-merged
carry#v#04,carry#v#24,0.9343092374,0,0,9,0,0,0.4169641577,0.1666666667,not-merged
carry#v#04,carry#v#09,1.252762968,0,0.05512653897,6,0,0,0.4462085257,0.2222222222,not-merged
carry#v#04,carry#v#08,1.540445041,2,0.07795777294,8,0.2814715955,2.512471905,0.4532549047,0.4444444444,not-merged
carry#v#04,carry#v#18,1.386294361,0,0,25,0,0,0.4773822707,0.25,not-merged
carry#v#04,carry#v#10,1.252762968,0,0.05392129619,17,0,0,0.5987141802,0.2222222222,not-merged
carry#v#04,carry#v#26,1.252762968,0,0,4,0,0,0.4314466762,0.2222222222,not-merged
carry#v#04,carry#v#23,1.134979933,1,0.0615651215,8,0,0,0.5435865618,0.2,not-merged
carry#v#04,carry#v#11,1.386294361,0,0.05392129619,7,0,0,0.6311328955,0.25,not-merged
carry#v#04,carry#v#37,1.252762968,0,0,6,0,0,0.4665905775,0.2222222222,not-merged
carry#v#04,carry#v#27,1.134979933,0,0,9,0,0,0.3690746453,0.2,not-merged
carry#v#04,carry#v#38,1.386294361,0,0,6,0,0,0.6301235722,0.25,not-merged
carry#v#04,carry#v#12,0.9343092374,0,0.05392129619,10,0,0,0.6195519422,0.1666666667,not-merged
carry#v#04,carry#v#15,1.386294361,0,0.08146539336,10,0.3233134133,2.932466098,0.4165405417,0.5714285714,not-merged
carry#v#04,carry#v#35,1.386294361,0,0,13,0,0,0.4927622421,0.25,not-merged
carry#v#04,carry#v#19,1.386294361,0,0,9,0,0,0.5859063136,0.25,not-merged
carry#v#04,carry#v#36,1.386294361,0,0,9,0,0,0.4262685333,0.25,not-merged
carry#v#04,carry#v#29,1.252762968,0,0,11,0,0,0.5401412427,0.2222222222,not-merged
carry#v#04,carry#v#34,1.029619417,0,0,2,0,0,0.6114835206,0.1818181818,not-merged
carry#v#04,carry#v#31,1.252762968,0,0,5,0,0,0.4625153838,0.2222222222,not-merged
carry#v#04,carry#v#25,1.252762968,0,0,7,0,0,0.4327330204,0.2222222222,not-merged
carry#v#04,carry#v#30,1.252762968,0,0,8,0,0,0.6270481811,0.2222222222,not-merged
carry#v#04,carry#v#33,1.252762968,0,0.05512653897,2,0,0,0.5671424771,0.2222222222,not-merged
carry#v#04,carry#v#39,1.386294361,0,0,8,0,0,0.4020202861,0.25,not-merged
carry#v#20,carry#v#05,1.540445041,0,0,9,0,0,0.5622494628,0.2857142857,merged
carry#v#20,carry#v#24,1.029619417,0,0,3,0,0,0.4627804469,0.1818181818,merged
carry#v#20,carry#v#09,1.386294361,0,0,4,0,0,0.3956271944,0.25,not-merged
carry#v#20,carry#v#08,1.386294361,0,0,2,0,0,0.3675244075,0.25,not-merged
carry#v#20,carry#v#18,1.540445041,0,0,4,0,0,0.4382276252,0.2857142857,not-merged
carry#v#20,carry#v#10,1.386294361,0,0,3,0,0,0.5619773872,0.25,not-merged
carry#v#20,carry#v#26,1.386294361,0,0,3,0,0,0.3874849613,0.25,not-merged
carry#v#20,carry#v#23,1.252762968,0,0,6,0,0,0.5159163621,0.2222222222,not-merged
carry#v#20,carry#v#11,1.540445041,0,0,2,0,0,0.557592684,0.2857142857,not-merged
carry#v#20,carry#v#37,1.386294361,0,0,4,0,0,0.365155834,0.25,not-merged
carry#v#20,carry#v#27,1.252762968,0,0,5,0,0,0.3077088708,0.2222222222,not-merged
carry#v#20,carry#v#38,1.540445041,0,0,5,0,0,0.5518585011,0.2857142857,not-merged
carry#v#20,carry#v#12,1.029619417,0,0,3,0,0,0.5213375296,0.1818181818,not-merged
carry#v#20,carry#v#15,0.8472978604,0,0,6,0,0,0.3738540926,0.1538461538,not-merged
carry#v#20,carry#v#35,1.540445041,0,0,1,0,0,0.4376748549,0.2857142857,not-merged
carry#v#20,carry#v#19,1.540445041,0,0,0,0,0,0.5203905251,0.2857142857,not-merged
carry#v#20,carry#v#36,1.540445041,0,0,3,0,0,0.3648526986,0.2857142857,not-merged
carry#v#20,carry#v#29,1.386294361,0,0,2,0,0,0.3127391955,0.25,not-merged
carry#v#20,carry#v#34,1.134979933,0,0,4,0,0,0.5960379713,0.2,not-merged
carry#v#20,carry#v#31,1.386294361,0,0,1,0,0,0.5136229482,0.25,not-merged
carry#v#20,carry#v#25,1.386294361,0,0,1,0,0,0.3547023478,0.25,not-merged
carry#v#20,carry#v#30,1.386294361,0,0,2,0,0,0.5407173333,0.25,not-merged
carry#v#20,carry#v#33,1.386294361,0,0,1,0,0,0.4326120851,0.25,not-merged
carry#v#20,carry#v#39,1.540445041,0,0,1,0,0,0.3505949273,0.2857142857,not-merged
carry#v#05,carry#v#24,1.134979933,0,0,8,0,0,0.4984156787,0.2,merged
carry#v#05,carry#v#09,1.540445041,0,0.04869028392,7,0,0,0.549104782,0.2857142857,not-merged
carry#v#05,carry#v#08,1.540445041,0,0.0493819934,9,0,0,0.5254060858,0.2857142857,not-merged
carry#v#05,carry#v#18,1.722766598,0,0,11,0,0,0.6946511583,0.3333333333,not-merged
carry#v#05,carry#v#10,1.540445041,0,0.04774763993,9,0,0,0.8930110857,0.2857142857,not-merged
carry#v#05,carry#v#26,1.540445041,0,0,8,0,0,0.6438621643,0.2857142857,not-merged
carry#v#05,carry#v#23,1.386294361,0,0.05364559814,9,0,0,0.8187604225,0.25,not-merged
carry#v#05,carry#v#11,1.722766598,0,0.04774763993,12,0,0,0.8866813095,0.3333333333,not-merged
carry#v#05,carry#v#37,1.540445041,0,0,12,0,0,0.4635636158,0.2857142857,not-merged
carry#v#05,carry#v#27,1.386294361,0,0,10,0,0,0.4226400297,0.25,not-merged
carry#v#05,carry#v#38,1.722766598,0,0,15,0,0,0.8809038369,0.3333333333,not-merged
carry#v#05,carry#v#12,1.134979933,0,0.04774763993,11,0,0,0.7877344316,0.2,not-merged
carry#v#05,carry#v#15,0.9343092374,0,0.04869028392,14,0,0,0.5320061272,0.1666666667,not-merged
carry#v#05,carry#v#35,1.722766598,0,0,3,0,0,0.7000348417,0.3333333333,not-merged
carry#v#05,carry#v#19,1.722766598,0,0,11,0,0,0.9114097717,0.3333333333,not-merged
carry#v#05,carry#v#36,1.722766598,0,0,8,0,0,0.5834169477,0.3333333333,not-merged
carry#v#05,carry#v#29,1.540445041,0,0,10,0,0,0.4501100421,0.2857142857,not-merged
carry#v#05,carry#v#34,1.252762968,0,0,17,0,0,0.861126388,0.2222222222,not-merged
carry#v#05,carry#v#31,1.540445041,0,0,8,0,0,0.6119862801,0.2857142857,not-merged
carry#v#05,carry#v#25,1.540445041,0,0,13,0,0,0.4683943977,0.2857142857,not-merged
carry#v#05,carry#v#30,1.540445041,0,0,15,0,0,0.8784509848,0.2857142857,not-merged
carry#v#05,carry#v#33,1.540445041,0,0.04869028392,4,0,0,0.5858606832,0.2857142857,not-merged
carry#v#05,carry#v#39,1.722766598,0,0,10,0,0,0.4540905252,0.3333333333,not-merged
carry#v#24,carry#v#09,1.029619417,0,0,4,0,0,0.608481627,0.1818181818,not-merged
carry#v#24,carry#v#08,1.029619417,0,0,8,0,0,0.3670703044,0.1818181818,not-merged
carry#v#24,carry#v#18,1.134979933,0,0,9,0,0,0.3865817979,0.2,not-merged
carry#v#24,carry#v#10,1.029619417,0,0,5,0,0,0.4962620408,0.1818181818,not-merged
carry#v#24,carry#v#26,1.029619417,0,0,5,0,0,0.3371243895,0.1818181818,not-merged
carry#v#24,carry#v#23,1.134979933,0,0,9,0,3.101308142,0.5671187998,0.3333333333,not-merged
carry#v#24,carry#v#11,1.134979933,0,0,4,0,0,0.524547174,0.2,not-merged
carry#v#24,carry#v#37,1.029619417,0,0,4,0,0,0.3793303832,0.1818181818,not-merged
carry#v#24,carry#v#27,0.9343092374,0,0,5,0,0,0.3164013599,0.1666666667,not-merged
carry#v#24,carry#v#38,1.134979933,0,0,4,0,0,0.5210291431,0.2,not-merged
carry#v#24,carry#v#12,0.7672551527,0,0,3,0,0,0.487081594,0.1428571429,not-merged
carry#v#24,carry#v#15,0.6241543091,0,0,6,0,0,0.3293161667,0.125,not-merged
carry#v#24,carry#v#35,1.134979933,0,0,4,0,0,0.3901938647,0.2,not-merged
carry#v#24,carry#v#19,1.134979933,0,0,4,0,0,0.4728711171,0.2,not-merged
carry#v#24,carry#v#36,1.134979933,0,0,6,0,0,0.3682208275,0.2,not-merged
carry#v#24,carry#v#29,1.029619417,0,0,7,0,0,0.3238327614,0.1818181818,not-merged
carry#v#24,carry#v#34,0.8472978604,0,0,6,0,0,0.552185231,0.1538461538,not-merged
carry#v#24,carry#v#31,1.029619417,0,0,5,0,0,0.3464916683,0.1818181818,not-merged
carry#v#24,carry#v#25,1.029619417,0,0,6,0,0,0.3511719354,0.1818181818,not-merged
carry#v#24,carry#v#30,1.029619417,0,0,7,0,0,0.5084268306,0.1818181818,not-merged
carry#v#24,carry#v#33,1.029619417,0,0,3,0,0,0.4351563276,0.1818181818,not-merged
carry#v#24,carry#v#39,1.134979933,0,0,6,0,0,0.335853992,0.2,not-merged
carry#v#09,carry#v#08,1.386294361,0,0.04774763993,5,0,0,0.4435605804,0.25,merged
carry#v#09,carry#v#18,1.540445041,0,0,6,0,0,0.4788145293,0.2857142857,not-merged
carry#v#09,carry#v#10,1.386294361,0,0.04621800236,3,0,0,0.5653036522,0.25,not-merged
carry#v#09,carry#v#26,1.386294361,0,0,4,0,0,0.4267098355,0.25,not-merged
carry#v#09,carry#v#23,1.252762968,0,0.05172233941,4,0,0,0.4983397826,0.2222222222,not-merged
carry#v#09,carry#v#11,1.540445041,0,0.04621800236,4,0,0,0.5730838505,0.2857142857,not-merged
carry#v#09,carry#v#37,1.386294361,0,0,6,0,0,0.3969420154,0.25,not-merged
carry#v#09,carry#v#27,1.252762968,0,0,5,0,0,0.3422183452,0.2222222222,not-merged
carry#v#09,carry#v#38,1.540445041,0,0,5,0,0,0.5683690005,0.2857142857,not-merged
carry#v#09,carry#v#12,1.029619417,0,0.04621800236,4,0,0,0.5602030169,0.1818181818,not-merged
carry#v#09,carry#v#15,0.8472978604,0,0.04710065869,5,0,0,0.4078889251,0.1538461538,not-merged
carry#v#09,carry#v#35,1.540445041,0,0,2,0,0,0.480766697,0.2857142857,not-merged
carry#v#09,carry#v#19,1.540445041,0,0,9,0,0,0.5439701439,0.2857142857,not-merged
carry#v#09,carry#v#36,1.540445041,0,0,6,0,0,0.3926655861,0.2857142857,not-merged
carry#v#09,carry#v#29,1.386294361,0,0,4,0,0,0.3634403408,0.25,not-merged
carry#v#09,carry#v#34,1.134979933,0,0,2,0,0,0.5297447709,0.2,not-merged
carry#v#09,carry#v#31,1.386294361,0,0,3,0,0,0.3906135199,0.25,not-merged
carry#v#09,carry#v#25,1.386294361,0,0,4,0,0,0.3963854005,0.25,not-merged
carry#v#09,carry#v#30,1.386294361,0,0,5,0,0,0.5587586767,0.25,not-merged
carry#v#09,carry#v#33,1.386294361,0,0.04710065869,1,0,0,0.4544923409,0.25,not-merged
carry#v#09,carry#v#39,1.540445041,0,0,3,0,0,0.3516267787,0.2857142857,not-merged
carry#v#08,carry#v#18,1.540445041,0,0,18,0,0,0.4412297001,0.2857142857,not-merged
carry#v#08,carry#v#10,1.386294361,0,0.04684080191,5,0,0,0.5203797659,0.25,not-merged
carry#v#08,carry#v#26,1.386294361,0,0,4,0,0,0.378086867,0.25,not-merged
carry#v#08,carry#v#23,1.252762968,2,0.05250357101,4,0,0,0.4894554367,0.2222222222,not-merged
carry#v#08,carry#v#11,1.540445041,0,0.04684080191,3,0,0,0.5520874766,0.2857142857,not-merged
carry#v#08,carry#v#37,1.386294361,0,0,4,0,0,0.4321118118,0.25,not-merged
carry#v#08,carry#v#27,1.252762968,0,0,5,0,0,0.3395412128,0.2222222222,not-merged
carry#v#08,carry#v#38,1.540445041,0,0,4,0,0,0.5429622226,0.2857142857,not-merged
carry#v#08,carry#v#12,1.029619417,0,0.04684080191,5,0,0,0.5198858383,0.1818181818,not-merged
carry#v#08,carry#v#15,1.029619417,0,0.06281999048,8,0.2399292077,2.512471905,0.3607071429,0.3076923077,not-merged
carry#v#08,carry#v#35,1.540445041,0,0,8,0,0,0.5713110034,0.2857142857,not-merged
carry#v#08,carry#v#19,1.540445041,0,0,12,0,0,0.5625314807,0.2857142857,not-merged
